Network,N_Nodes,Density,Rigidity,Hidden_Ratio,Target_Bucket,Target_Node,Target_Value,Number_Subnetworks,Max_Partition_Size,Max_Tensor_Size,Threshold_Distance,Exact_SDP,Exact_Time_sec,Exact_Peak_Memory_MB_Python,Exact_Peak_Memory_MB_RSS,Exact_SDP_Original,Exact_Time_sec_Original,Exact_Peak_Memory_MB_Python_Original,Exact_Peak_Memory_MB_RSS_Original,Exact_SDP_Original_Status,MCMC_Mean_SDP,MCMC_Variance,MCMC_Avg_Time_sec,MCMC_Peak_Memory_MB_Python,MCMC_Peak_Memory_MB_RSS,Absolute_Error,PT_MCMC_Mean_SDP,PT_MCMC_Variance,PT_MCMC_Avg_Time_sec,PT_Peak_Memory_MB_Python,PT_Peak_Memory_MB_RSS,PT_Absolute_Error
bn_n20_w6_uncertain_strong.bif,20,6,uncertain_strong,0.25,0.6,X12,1,2,3,8,0.0064332075280362,0.6239035746921203,0.0166401709429919,0.2858161926269531,0.0,0.6239035746921202,0.0212634801864624,0.2947511672973633,0.0,OK,0.627,0.0001262,1.3126406479859725,0.1050634384155273,0.0,0.0030964253078796,0.625,0.0002786,5.580972921662033,0.2543516159057617,0.0,0.0010964253078796
bn_n20_w6_uncertain_strong.bif,20,6,uncertain_strong,0.25,0.7,X12,1,1,4,16,0.0234121816600567,0.7320848997140278,0.01874979888089,0.3179922103881836,0.0,0.7320848997140277,0.0220954841934144,0.3181447982788086,0.0,OK,0.735,9.040000000000016e-05,2.162822591001168,0.1426229476928711,0.0,0.0029151002859721,0.729,9.92000000000002e-05,9.1428064214997,0.4041242599487304,0.0,0.0030848997140278
bn_n20_w6_uncertain_strong.bif,20,6,uncertain_strong,0.25,0.8,X12,1,2,3,8,0.081405721737251,0.8354392649490248,0.0178441358730196,0.2952880859375,0.0,0.8354392649490249,0.0177249719854444,0.3319787979125976,0.0,OK,0.8297000000000001,0.00011341,1.801393016683869,0.12628173828125,0.0,0.0057392649490246,0.8320000000000001,0.0001162,7.51711964327842,0.3342018127441406,0.0,0.0034392649490246
bn_n20_w6_uncertain_strong.bif,20,6,uncertain_strong,0.25,0.9,X12,1,2,3,8,0.0415884742106793,0.9456452413654748,0.0181782359723001,0.2950592041015625,0.0,0.9456452413654748,0.0216385419480502,0.3028411865234375,0.0,OK,0.9411,4.388999999999956e-05,2.24177492831368,0.1514129638671875,0.0,0.0045452413654748,0.942,4.159999999999965e-05,9.463577612373047,0.4134244918823242,0.0,0.0036452413654748
bn_n20_w6_uncertain_strong.bif,20,6,uncertain_strong,0.25,1.0,X12,1,2,3,8,0.1052284558734747,1.0,0.0147507649380713,0.2410507202148437,0.0,1.0,0.0182294389232993,0.241673469543457,0.0,OK,1.0,0.0,1.5387291429098695,0.1127166748046875,0.0,0.0,1.0,0.0,6.358598648593761,0.2511329650878906,0.0,0.0
bn_n20_w6_uncertain_strong.bif,20,6,uncertain_strong,0.5,0.4,X12,1,1,9,512,0.0103929668345742,0.4425555648528334,0.0190791671629995,0.3051271438598633,0.0,0.4425555648528334,0.059061347041279,0.3052797317504883,0.0,OK,0.4436999999999999,0.00018261,1.9831914961803705,0.1225814819335937,0.0,0.0011444351471665,0.4450999999999999,4.8490000000000086e-05,8.332510266220197,0.3627738952636719,0.0,0.0025444351471665
bn_n20_w6_uncertain_strong.bif,20,6,uncertain_strong,0.5,0.5,X12,1,1,9,512,0.0184213112445732,0.4947217469096239,0.0189025979489088,0.330357551574707,0.0,0.4947217469096239,0.0559425698593258,0.3300399780273437,0.0,OK,0.4946999999999999,0.00018061,1.8325973794562744,0.1250991821289062,0.0,2.1746909623976407e-05,0.4968,0.00022416,7.719323370186612,0.3625221252441406,0.0,0.0020782530903761
bn_n20_w6_uncertain_strong.bif,20,6,uncertain_strong,0.5,0.6,X12,1,1,9,512,0.0292646084374372,0.6256531952359348,0.0160924801602959,0.2402963638305664,0.0,0.6256531952359348,0.0571099249646067,0.2721548080444336,0.0,OK,0.6205,0.00020525,1.4970403271727264,0.1094284057617187,0.0,0.0051531952359347,0.6266,0.00020884,6.252318433322944,0.2968082427978515,0.0,0.0009468047640652
bn_n20_w6_uncertain_strong.bif,20,6,uncertain_strong,0.5,0.7,X12,1,3,7,128,0.0412474402288979,0.7258614881320977,0.0142111959867179,0.2530174255371094,0.0,0.7258614881320976,0.0289183759596198,0.2981252670288086,0.0,OK,0.7277,8.101000000000015e-05,1.5086676584323868,0.10150146484375,0.0,0.0018385118679022,0.7251,0.00024849,6.255889856559224,0.2803916931152344,0.0,0.0007614881320977
bn_n20_w6_uncertain_strong.bif,20,6,uncertain_strong,0.5,0.8,X12,1,1,9,512,0.0589209534497525,0.7531584999039871,0.0191276050172746,0.3067522048950195,0.0,0.7531584999039871,0.06189761380665,0.3064804077148437,0.0,OK,0.7565999999999999,3.6440000000000064e-05,1.886563031491824,0.12884521484375,0.0,0.0034415000960128,0.7539,0.00022329,7.910298064211384,0.3391227722167969,0.0,0.0007415000960129
bn_n20_w6_uncertain_strong.bif,20,6,uncertain_strong,0.5,0.9,X12,1,1,9,512,0.0601415415465832,0.8597531893235751,0.0191606369335204,0.2838411331176758,0.0,0.8597531893235751,0.051722798962146,0.2838716506958008,0.0,OK,0.8593999999999999,6.244000000000011e-05,1.6131662977160883,0.11273193359375,0.0,0.0003531893235751,0.8641,0.00012189,6.793598484108225,0.2998466491699219,0.0,0.0043468106764248
bn_n20_w6_uncertain_strong.bif,20,6,uncertain_strong,0.5,1.0,X12,1,2,6,64,0.0125221135138118,1.0,0.0160516479518264,0.249760627746582,0.0,1.0,0.0118184380698949,0.2773256301879883,0.0,OK,1.0,0.0,1.38711813907139,0.1041412353515625,0.0,0.0,1.0,0.0,5.778287315205671,0.2536277770996094,0.0,0.0
bn_n20_w6_uniform.bif,20,6,uniform,0.25,0.4,X4,1,2,3,8,0.091126859744036,0.3858144259652889,0.0160938180051744,0.2667236328125,0.0,0.3858144259652888,0.0115573890507221,0.3148164749145508,0.0,OK,0.3943,0.0003430099999999,1.4941580708604305,0.1093292236328125,0.0,0.008485574034711,0.3793,0.00020501,6.248111908999272,0.2812156677246094,0.0,0.0065144259652888
bn_n20_w6_uniform.bif,20,6,uniform,0.25,0.5,X4,1,2,2,4,0.0230186260342897,0.4686641540597395,0.0164356681052595,0.2825851440429687,0.0,0.4686641540597396,0.0211430999916046,0.2861537933349609,0.0,OK,0.4709,0.0002010899999999,1.4683754072291777,0.1094970703125,0.0,0.0022358459402604,0.4715,0.0002038499999999,5.990033906861209,0.2628440856933594,0.0,0.0028358459402604
bn_n20_w6_uniform.bif,20,6,uniform,0.25,0.6,X4,1,4,1,2,0.0449018060465721,0.6349374301597567,0.0087546969298273,0.2541351318359375,0.0,0.6349374301597566,0.0233887899667024,0.2848577499389648,0.0,OK,0.6389,0.00017449,1.2206451924983412,0.091827392578125,0.0,0.0039625698402433,0.6302000000000001,0.00038736,5.040747935138643,0.2292518615722656,0.0,0.0047374301597565
bn_n20_w6_uniform.bif,20,6,uniform,0.25,0.7,X4,1,2,3,8,0.1065132760036929,0.6721304066535138,0.0180253770668059,0.2924575805664062,0.0,0.6721304066535134,0.0222547149751335,0.291656494140625,0.0,OK,0.669,9.840000000000018e-05,2.356354869413189,0.1492919921875,0.0,0.0031304066535137,0.6771,4.928999999999985e-05,9.83739969143644,0.4311637878417969,0.0,0.0049695933464862
bn_n20_w6_uniform.bif,20,6,uniform,0.25,0.8,X4,1,2,3,8,0.0390553542909426,0.8071762759753585,0.0172685359138995,0.2899169921875,0.0,0.8071762759753579,0.0223614310380071,0.3244333267211914,0.0,OK,0.8130000000000001,0.0001689999999999,1.4349799433955923,0.1042327880859375,0.0,0.0058237240246415,0.8035,0.0001396499999999,6.02620546228718,0.2764701843261719,0.0,0.0036762759753584
bn_n20_w6_uniform.bif,20,6,uniform,0.25,0.9,X4,1,1,4,16,0.4056748753412271,0.9425177590670492,0.0177629159297794,0.3140182495117187,0.0,0.9425177590670488,0.0220921209547668,0.3138809204101562,0.0,OK,0.943,3.539999999999969e-05,2.363469088380225,0.14959716796875,0.0,0.0004822409329507,0.9423,5.480999999999947e-05,9.934429148491471,0.4438133239746094,0.0,0.0002177590670491
bn_n20_w6_uniform.bif,20,6,uniform,0.25,1.0,X4,1,2,3,8,0.4257802633246523,0.9980986525139272,0.0156617038883268,0.2683382034301758,0.0,0.9980986525139268,0.0215933870058506,0.2873163223266601,0.0,OK,0.9984,1.640000000000003e-06,1.3103661695960909,0.0974807739257812,0.0,0.0003013474860726,0.9976,8.400000000000015e-07,5.504192926967517,0.2353172302246093,0.0,0.0004986525139272
bn_n20_w6_uniform.bif,20,6,uniform,0.5,0.4,X4,1,1,9,512,0.0628090492688704,0.4069016510656627,0.0177885219454765,0.279210090637207,0.0,0.4069016510656626,0.0495286302175372,0.2789382934570312,0.0,OK,0.4086,0.0001366399999999,1.5091142502613366,0.1133041381835937,0.0,0.0016983489343372,0.4117999999999999,0.0002801599999999,6.3803961233468725,0.2923164367675781,0.0,0.0048983489343372
bn_n20_w6_uniform.bif,20,6,uniform,0.5,0.5,X4,1,2,8,256,0.0986353708016006,0.4602905490361798,0.0163676429074257,0.2598695755004883,0.0,0.4602905490361799,0.0433587250299751,0.3178024291992187,0.0,OK,0.4676,0.0003834399999999,1.6002053211443126,0.1059494018554687,0.0,0.0073094509638202,0.4583,0.0003364099999999,6.815642074751668,0.3038291931152344,0.0,0.0019905490361797
bn_n20_w6_uniform.bif,20,6,uniform,0.5,0.6,X4,1,1,9,512,0.0706982043523988,0.6052108643281634,0.0160851839464157,0.2919206619262695,0.0,0.6052108643281634,0.062170818913728,0.2916030883789062,0.0,OK,0.603,7.160000000000013e-05,1.945287832734175,0.1255569458007812,0.0,0.0022108643281634,0.6039,0.00029549,8.24737613410689,0.3719978332519531,0.0,0.0013108643281634
bn_n20_w6_uniform.bif,20,6,uniform,0.5,0.7,X4,1,2,8,256,0.152817331024606,0.7428768611573279,0.0182376271113753,0.2898025512695312,0.0,0.7428768611573279,0.0303867121692746,0.289306640625,0.0,OK,0.7405,0.00010525,1.7110788341844454,0.1248016357421875,0.0,0.0023768611573278,0.7453999999999998,0.00024364,7.253026015986689,0.3281898498535156,0.0,0.0025231388426719
bn_n20_w6_uniform.bif,20,6,uniform,0.5,0.8,X4,1,1,9,512,0.0030566071482341,0.829719767532341,0.0173492389731109,0.282017707824707,0.0,0.829719767532341,0.0625283429399132,0.2881135940551758,0.0,OK,0.8268000000000001,0.0001443599999999,1.6918157054344192,0.124237060546875,0.0,0.0029197675323409,0.8301000000000001,0.0001550899999999,7.150620996113867,0.3418922424316406,0.0,0.000380232467659
