Network,N_Nodes,Density,Rigidity,Hidden_Ratio,Target_Bucket,Target_Node,Target_Value,Exact_SDP,Exact_Time_sec,Exact_Peak_Memory_MB,MCMC_Mean_SDP,MCMC_Variance,MCMC_Avg_Time_sec,MCMC_Peak_Memory_MB,Absolute_Error,PT_MCMC_Mean_SDP,PT_MCMC_Variance,PT_MCMC_Avg_Time_sec,PT_Peak_Memory_MB,PT_Absolute_Error
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,0.5,X17,1,0.5380919646622668,0.10910820960998535,1.4762401580810547,0.5471999999999999,0.00026535999999999997,0.9815546035766601,0.29497814178466797,0.009108035337733078,0.5432,0.00029636,3.9671881675720213,0.4044981002807617,0.0051080353377331855
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,0.6,X17,1,0.602403679830585,0.1065070629119873,1.4823589324951172,0.5989,0.00023549000000000044,0.9947321653366089,0.2941160202026367,0.0035036798305849715,0.6009,0.0002802900000000005,3.9562289237976076,0.4067258834838867,0.0015036798305849697
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,0.7,X17,1,0.673854296635353,0.11559009552001953,1.4305496215820312,0.6712,0.00010676000000000019,0.9705487966537476,0.2938718795776367,0.002654296635352993,0.6803000000000001,0.0001548099999999992,3.8875722885131836,0.3977079391479492,0.006445703364647115
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,0.8,X17,1,0.7659255028343934,0.11528968811035156,1.4597253799438477,0.7631,5.649000000000009e-05,0.9470337867736817,0.29331493377685547,0.002825502834393423,0.7731000000000001,0.0003300899999999996,3.751897168159485,0.40040111541748047,0.007174497165606697
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,0.9,X17,1,0.8681823255240877,0.10983872413635254,1.4360227584838867,0.8714999999999998,0.00012105000000000019,0.982452130317688,0.2945432662963867,0.0033176744759121357,0.8713000000000001,0.0001102100000000002,3.9148995876312256,0.3981351852416992,0.00311767447591238
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,1.0,X17,1,1.0,0.11642909049987793,1.5235233306884766,1.0,0.0,0.9931947708129882,0.30957984924316406,0.0,1.0,0.0,3.970339298248291,0.4040250778198242,0.0
bn_n200_w2_spread_bias_low.bif,200,2,spread_bias_low,0.25,0.5,X71,1,0.5018199955475875,0.08996033668518066,1.487060546875,0.5094000000000001,0.001635039999999999,1.0322337388992309,0.2966337203979492,0.007580004452412581,0.4920999999999999,0.0012996900000000007,4.0852913618087765,0.4103879928588867,0.009719995547587568
bn_n200_w2_spread_bias_low.bif,200,2,spread_bias_low,0.25,0.6,X71,1,0.5570261242409529,0.11454534530639648,1.4870223999023438,0.5527,0.0003958099999999992,1.0051667928695678,0.29296016693115234,0.004326124240952911,0.5614000000000001,0.00020063999999999916,3.9538009405136108,0.40435314178466797,0.004373875759047241
bn_n200_w2_spread_bias_low.bif,200,2,spread_bias_low,0.25,0.7,X71,1,0.6999078457771408,0.11252164840698242,1.4983272552490234,0.704,0.0002924000000000001,0.9974812269210815,0.29258251190185547,0.0040921542228591345,0.6933999999999999,0.00026883999999999887,3.915200877189636,0.3948392868041992,0.006507845777140919
bn_n200_w2_spread_bias_low.bif,200,2,spread_bias_low,0.25,0.8,X71,1,0.811794282884249,0.1092841625213623,1.493062973022461,0.8243,0.000390809999999999,0.9928143501281739,0.31333351135253906,0.012505717115750992,0.8288,0.0003619599999999997,3.8971611499786376,0.39408397674560547,0.01700571711575094
bn_n200_w2_spread_bias_low.bif,200,2,spread_bias_low,0.25,0.9,X71,1,0.9377064047964153,0.11374688148498535,1.4955196380615234,0.9372000000000001,9.355999999999926e-05,1.0086606979370116,0.2931241989135742,0.0005064047964151719,0.9391999999999999,3.895999999999962e-05,3.9829516649246215,0.4088773727416992,0.0014935952035846078
bn_n200_w2_spread_bias_low.bif,200,2,spread_bias_low,0.25,1.0,X71,1,1.0,0.11373734474182129,1.480459213256836,1.0,0.0,1.041899609565735,0.29613780975341797,0.0,1.0,0.0,4.092880487442017,0.40534496307373047,0.0
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.25,0.4,X147,1,0.4329446047336248,0.07876896858215332,1.4680662155151367,0.4285,0.0002454500000000002,0.9070463180541992,0.29261302947998047,0.004444604733624791,0.43360000000000004,0.00042704000000000006,3.673756456375122,0.38502025604248047,0.0006553952663752582
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.25,0.5,X147,1,0.5357596322731428,0.08436918258666992,1.4984893798828125,0.5352,0.00021475999999999966,0.9744575023651123,0.29677867889404297,0.0005596322731428183,0.5339,0.00032549000000000054,3.999074101448059,0.3983144760131836,0.0018596322731427861
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.25,0.6,X147,1,0.6120223108312068,0.0832681655883789,1.4881515502929688,0.6111,0.00024549000000000044,0.96682710647583,0.2970914840698242,0.0009223108312068629,0.6066,0.00020984000000000034,3.9282312631607055,0.3925504684448242,0.005422310831206811
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.25,0.7,X147,1,0.6504206016782332,0.08793973922729492,1.4654006958007812,0.6492,0.00018736000000000032,0.9469432353973388,0.29331493377685547,0.0012206016782332352,0.6507,0.00023301000000000043,3.8529099464416503,0.3879575729370117,0.00027939832176671064
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.25,0.8,X147,1,0.7633368551645708,0.08468747138977051,1.4682388305664062,0.7593000000000001,0.0002250100000000004,0.9367040395736694,0.29372692108154297,0.004036855164570752,0.7626999999999999,0.0002348100000000004,3.8307391166687013,0.4246702194213867,0.0006368551645709042
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.25,0.9,X147,1,0.9193452539676157,0.08570551872253418,1.5091323852539062,0.9158999999999999,0.00014669000000000026,0.9462363243103027,0.29217052459716797,0.0034452539676157468,0.9211,1.4690000000000027e-05,3.8259920358657835,0.3938436508178711,0.0017547460323843467
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.25,1.0,X147,1,1.0,0.08756756782531738,1.470489501953125,1.0,0.0,0.9610599279403687,0.2941770553588867,0.0,1.0,0.0,3.920475649833679,0.39799022674560547,0.0
bn_n200_w6_concentrated_bias_high.bif,200,6,concentrated_bias_high,0.25,0.8,X103,1,0.8485241266769802,0.09862160682678223,1.7230825424194336,0.8503999999999999,0.00025604000000000046,1.1254616022109984,0.3116178512573242,0.00187587332301975,0.8509,0.00013529000000000023,4.708275008201599,0.4718046188354492,0.002375873323019806
bn_n200_w6_concentrated_bias_high.bif,200,6,concentrated_bias_high,0.25,1.0,X103,1,1.0,0.09105920791625977,1.6425914764404297,1.0,0.0,1.0147022485733033,0.30201244354248047,0.0,1.0,0.0,4.212557911872864,0.4468717575073242,0.0
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.25,0.4,X172,1,0.388717212096301,0.08591198921203613,1.5030899047851562,0.3961,0.0001286899999999999,0.9971158504486084,0.2945890426635742,0.007382787903699006,0.39380000000000004,6.455999999999994e-05,3.9319758653640746,0.41106700897216797,0.0050827879036990375
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.25,0.5,X172,1,0.5264868519818047,0.1253492832183838,1.4666366577148438,0.5275000000000001,0.00031785000000000065,1.0083992719650268,0.29572582244873047,0.001013148018195409,0.5301,0.00025409000000000044,4.0139882326126095,0.4176664352416992,0.0036131480181953446
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.25,0.6,X172,1,0.6405497791116317,0.12447285652160645,1.48681640625,0.6476999999999999,0.00030601000000000055,0.9806068897247314,0.29587841033935547,0.007150220888368253,0.6346,0.0001742400000000003,3.8883570432662964,0.4130887985229492,0.005949779111631637
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.25,0.7,X172,1,0.6944445140003395,0.12147855758666992,1.48486328125,0.6956999999999999,8.76099999999996e-05,1.0491470098495483,0.2966337203979492,0.0012554859996604106,0.6914,0.00020483999999999916,4.167724394798279,0.4231748580932617,0.003044514000339449
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.25,0.8,X172,1,0.8376939753740624,0.12813878059387207,1.4976806640625,0.8452999999999999,4.8010000000000084e-05,0.9664815902709961,0.29247570037841797,0.007606024625937513,0.8388,0.0001569600000000003,3.8090625047683715,0.4082670211791992,0.0011060246259375628
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.25,0.9,X172,1,0.8779809552121036,0.1187589168548584,1.4910354614257812,0.8759,0.00019889000000000034,1.012919020652771,0.3167743682861328,0.002080955212103608,0.876,0.00015100000000000028,3.989632177352905,0.4108457565307617,0.001980955212103619
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.25,1.0,X172,1,1.0,0.12160682678222656,1.4495162963867188,1.0,0.0,0.9895886898040771,0.3191242218017578,0.0,1.0,0.0,3.8867523431777955,0.4179105758666992,0.0
bn_n200_w6_rigid_moderate.bif,200,6,rigid_moderate,0.25,1.0,X17,1,0.999352345539563,0.09665966033935547,1.5938262939453125,0.9994,6.400000000000012e-07,1.0803993225097657,0.30758190155029297,4.765446043697441e-05,0.999,1.4000000000000025e-06,4.461668753623963,0.4589719772338867,0.00035234553956298154
bn_n200_w2_uniform.bif,200,2,uniform,0.25,0.4,X196,1,0.4211814125098252,0.0890653133392334,1.4789962768554688,0.42469999999999997,0.00022881000000000008,0.9559650421142578,0.29290294647216797,0.0035185874901747516,0.42889999999999995,0.00018189000000000004,3.799225926399231,0.42030906677246094,0.007718587490174733
bn_n200_w2_uniform.bif,200,2,uniform,0.25,0.5,X196,1,0.47116578514219504,0.0899956226348877,1.4764928817749023,0.47400000000000003,0.0003617999999999997,0.9746156692504883,0.2917966842651367,0.0028342148578049953,0.47520000000000007,0.00029015999999999976,3.8341995000839235,0.4011411666870117,0.00403421485780503
bn_n200_w2_uniform.bif,200,2,uniform,0.25,0.6,X196,1,0.5855843775888274,0.0914771556854248,1.5117645263671875,0.5852999999999999,0.00020500999999999956,0.9753435850143433,0.2946043014526367,0.0002843775888274891,0.5922999999999999,0.0001638100000000003,3.8848188161849975,0.4237194061279297,0.006715622411172517
bn_n200_w2_uniform.bif,200,2,uniform,0.25,0.7,X196,1,0.6568592763087925,0.08166980743408203,1.454620361328125,0.6554,0.0002662400000000005,0.9631049156188964,0.2943906784057617,0.001459276308792501,0.6587000000000001,0.0001552100000000003,3.895371341705322,0.4029569625854492,0.0018407236912075797
bn_n200_w2_uniform.bif,200,2,uniform,0.25,0.8,X196,1,0.7580864987117607,0.11036801338195801,1.4611587524414062,0.7637,0.0014092100000000015,0.982171106338501,0.29283809661865234,0.005613501288239342,0.7567,0.0003368100000000006,3.8731254816055296,0.3963804244995117,0.0013864987117606642
bn_n200_w2_uniform.bif,200,2,uniform,0.25,0.9,X196,1,0.9004493332479466,0.11860084533691406,1.5024166107177734,0.9091999999999999,0.0001175600000000002,0.9847017526626587,0.31589698791503906,0.008750666752053271,0.8992000000000001,8.556000000000015e-05,3.9151700735092163,0.3986845016479492,0.0012493332479465158
bn_n200_w2_uniform.bif,200,2,uniform,0.25,1.0,X196,1,0.9820231534510376,0.10522222518920898,1.4573955535888672,0.9842000000000001,1.096000000000002e-05,0.9506932973861695,0.3041706085205078,0.002176846548962441,0.9825999999999999,2.4400000000000046e-06,3.7679528474807737,0.39342784881591797,0.0005768465489622843
bn_n200_w6_rigid_extreme.bif,200,6,rigid_extreme,0.25,0.6,X132,1,0.5649148733641733,0.0924077033996582,1.6308441162109375,0.5751999999999999,0.00021495999999999912,1.051834726333618,0.30362987518310547,0.010285126635826591,0.5623,0.00031800999999999927,4.430338716506958,0.4601316452026367,0.00261487336417332
bn_n200_w6_rigid_extreme.bif,200,6,rigid_extreme,0.25,1.0,X132,1,0.9835925418239112,0.08980727195739746,1.64337158203125,0.9883000000000001,3.961000000000007e-05,1.0252898693084718,0.30424022674560547,0.004707458176088863,0.9823999999999999,0.00010804000000000019,4.295425319671631,0.4563474655151367,0.001192541823911264
bn_n200_w6_uncertain_moderate.bif,200,6,uncertain_moderate,0.25,1.0,X101,1,1.0,0.11720657348632812,1.568593978881836,1.0,0.0,1.043601894378662,0.30381298065185547,0.0,1.0,0.0,4.241260766983032,0.45472240447998047,0.0
bn_n200_w6_uniform.bif,200,6,uniform,0.25,0.5,X150,1,0.509494503569573,0.11991024017333984,1.6257476806640625,0.5092999999999999,6.961000000000014e-05,1.0716211557388307,0.30459117889404297,0.00019450356957317894,0.5121,0.00028129000000000055,4.377525186538696,0.44912242889404297,0.0026054964304269568
bn_n200_w6_uniform.bif,200,6,uniform,0.25,1.0,X150,1,1.0,0.17320752143859863,409.0625,1.0,0.0,1.1511394500732421,0.3117399215698242,0.0,1.0,0.0,4.78161883354187,0.4742307662963867,0.0
bn_n200_w6_spread_bias_low.bif,200,6,spread_bias_low,0.25,0.7,X79,1,0.7081729300205576,0.09424281120300293,1.6255645751953125,0.7021,0.0002214899999999998,1.0972243547439575,0.30732250213623047,0.006072930020557643,0.7012,0.00032715999999999925,4.436094284057617,0.47529125213623047,0.006972930020557544
bn_n200_w6_spread_bias_low.bif,200,6,spread_bias_low,0.25,0.8,X79,1,0.8164985714067255,0.10201859474182129,1.7230968475341797,0.8144,0.00014003999999999918,1.0912252902984618,0.30640697479248047,0.0020985714067255357,0.8251,0.00018088999999999936,4.388225769996643,0.4782438278198242,0.008601428593274396
bn_n200_w6_spread_bias_low.bif,200,6,spread_bias_low,0.25,0.9,X79,1,0.9083016122308927,0.09718751907348633,1.783203125,0.9061999999999999,7.636000000000014e-05,1.1285119771957397,0.30195140838623047,0.00210161223089278,0.9119000000000002,0.00010809000000000018,4.591796135902404,0.4656095504760742,0.0035983877691074806
bn_n200_w6_spread_bias_low.bif,200,6,spread_bias_low,0.25,1.0,X79,1,1.0,0.09722328186035156,5.041511535644531,1.0,0.0,1.085623288154602,0.3271045684814453,0.0,1.0,0.0,4.387741231918335,0.4550809860229492,0.0
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.25,0.4,X152,1,0.4249251084028194,0.09171438217163086,1.6466903686523438,0.4204,0.0001194399999999998,1.1379620790481568,0.3059720993041992,0.004525108402819389,0.4276999999999999,0.0003366100000000006,4.689913654327393,0.4643735885620117,0.002774891597180529
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.25,0.5,X152,1,0.5255416549082204,0.12832260131835938,2.1752548217773438,0.5205,0.00020945000000000035,1.1610974550247193,0.3096799850463867,0.005041654908220394,0.5226999999999999,0.0003292100000000006,4.765406441688538,0.47278881072998047,0.0028416549082204146
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.25,0.6,X152,1,0.6398922297219451,0.13290977478027344,1.663665771484375,0.6334,0.0003192400000000006,1.1354823112487793,0.3075895309448242,0.006492229721945186,0.6383,0.0004222100000000007,4.612584352493286,0.4676694869995117,0.0015922297219451709
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.25,0.7,X152,1,0.7472824397412746,0.13391637802124023,1.656768798828125,0.7487,0.00033361000000000057,1.1150964736938476,0.3055143356323242,0.0014175602587254144,0.7558,0.0001133600000000002,4.588121676445008,0.4914684295654297,0.00851756025872541
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.25,0.8,X152,1,0.8381155741115117,0.13043737411499023,1.5992584228515625,0.8411,0.00013129000000000022,1.1158358573913574,0.30666637420654297,0.00298442588848824,0.8382999999999999,8.261000000000016e-05,4.5558970212936405,0.4663419723510742,0.0001844258884882155
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.25,0.9,X152,1,0.8516020170033264,0.14017128944396973,1.6555709838867188,0.8571,0.00012869000000000023,1.1035057067871095,0.3274097442626953,0.005497982996673589,0.8526,6.224000000000011e-05,4.581588292121888,0.46654796600341797,0.0009979829966736409
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.25,1.0,X152,1,1.0,0.1316239833831787,1.6526718139648438,1.0,0.0,1.159491515159607,0.3070707321166992,0.0,1.0,0.0,4.698365592956543,0.47596263885498047,0.0
bn_n200_w6_uncertain_strong.bif,200,6,uncertain_strong,0.25,0.4,X126,1,0.3624736223793654,0.07342839241027832,1.5739822387695312,0.36700000000000005,8.940000000000017e-05,1.1179514169692992,0.3100767135620117,0.004526377620634625,0.3688999999999999,0.00019889000000000034,4.580871176719666,0.4720182418823242,0.006426377620634471
bn_n200_w6_uncertain_strong.bif,200,6,uncertain_strong,0.25,0.5,X126,1,0.5362885919915772,0.09154176712036133,1.6048269271850586,0.533,0.00018959999999999962,1.044838833808899,0.30457592010498047,0.003288591991577161,0.5277000000000001,0.00029261000000000055,4.317059898376465,0.4613676071166992,0.008588591991577132
bn_n200_w6_uncertain_strong.bif,200,6,uncertain_strong,0.25,0.6,X126,1,0.601483985390926,0.0975348949432373,10.052047729492188,0.6052,0.00020196000000000038,1.1455737829208374,0.3114194869995117,0.003716014609074003,0.6009,0.00017809000000000032,4.791329312324524,0.4744291305541992,0.0005839853909259674
bn_n200_w6_uncertain_strong.bif,200,6,uncertain_strong,0.25,0.7,X126,1,0.6614378886473848,0.1930863857269287,817.9375,0.6631,0.00013288999999999966,1.1134941101074218,0.30926036834716797,0.001662111352615181,0.6577999999999999,0.00022795999999999963,4.63412446975708,0.47356319427490234,0.0036378886473849015
bn_n200_w6_uncertain_strong.bif,200,6,uncertain_strong,0.25,0.8,X126,1,0.7947081525140747,0.0892021656036377,1.5715408325195312,0.8011000000000001,8.74899999999995e-05,1.0497560501098633,0.30283641815185547,0.006391847485925473,0.7923000000000001,0.00025561,4.3178431510925295,0.4588956832885742,0.0024081525140745574
bn_n200_w6_uncertain_strong.bif,200,6,uncertain_strong,0.25,0.9,X126,1,0.8976058793977575,0.09133148193359375,1.5746917724609375,0.9015000000000001,2.765000000000005e-05,1.074424934387207,0.3091764450073242,0.00389412060224259,0.8982000000000001,6.496000000000011e-05,4.443692398071289,0.4631986618041992,0.0005941206022426204
bn_n200_w6_uncertain_strong.bif,200,6,uncertain_strong,0.25,1.0,X126,1,1.0,0.08972001075744629,1.5566558837890625,1.0,0.0,1.0225348472595215,0.3026151657104492,0.0,1.0,0.0,4.218536901473999,0.4497098922729492,0.0
bn_n20_w2_concentrated_bias_low.bif,20,2,concentrated_bias_low,0.25,0.4,X8,1,0.4191709194577664,0.011908292770385742,0.20545578002929688,0.42210000000000003,5.789000000000011e-05,1.0950708389282227,0.08159065246582031,0.0029290805422336197,0.4135,0.00012384999999999973,4.607264566421509,0.17494869232177734,0.005670919457766432
bn_n20_w2_concentrated_bias_low.bif,20,2,concentrated_bias_low,0.25,0.5,X8,1,0.45989318375938104,0.012993335723876953,0.23401927947998047,0.4561,0.0002994899999999999,1.0865959405899048,0.08638954162597656,0.003793183759381036,0.4664,0.00037103999999999984,4.53734393119812,0.21317195892333984,0.00650681624061894
bn_n20_w2_concentrated_bias_low.bif,20,2,concentrated_bias_low,0.25,0.6,X8,1,0.6058907860333176,0.011566638946533203,0.22195720672607422,0.613,0.0003646000000000006,0.9390057802200318,0.08024787902832031,0.007109213966682404,0.6121000000000001,0.0002548900000000004,4.008573889732361,0.1836528778076172,0.006209213966682503
bn_n20_w2_concentrated_bias_low.bif,20,2,concentrated_bias_low,0.25,0.7,X8,1,0.7362333648031101,0.0067768096923828125,0.2104949951171875,0.7353999999999999,0.00010764000000000018,1.0878912210464478,0.08104896545410156,0.000833364803110137,0.7361000000000001,0.00013749000000000026,4.5302222728729244,0.1901378631591797,0.0001333648031099921
bn_n20_w2_concentrated_bias_low.bif,20,2,concentrated_bias_low,0.25,0.8,X8,1,0.7980217517638045,0.011240005493164062,0.19987869262695312,0.7936,0.00010123999999999976,1.1640014886856078,0.08634376525878906,0.004421751763804549,0.7892000000000001,0.00015475999999999972,4.897333383560181,0.1818838119506836,0.008821751763804397
bn_n20_w2_concentrated_bias_low.bif,20,2,concentrated_bias_low,0.25,0.9,X8,1,0.9477270294130845,0.0117034912109375,0.19914627075195312,0.9447000000000001,2.9209999999999858e-05,0.950338625907898,0.07584571838378906,0.0030270294130844144,0.9459,3.208999999999984e-05,3.948530387878418,0.1719341278076172,0.0018270294130845466
bn_n20_w2_concentrated_bias_low.bif,20,2,concentrated_bias_low,0.25,1.0,X8,1,1.0,0.01070261001586914,0.18677139282226562,1.0,0.0,0.7283827543258667,0.06655311584472656,0.0,1.0,0.0,3.01665723323822,0.1302318572998047,0.0
bn_n20_w2_concentrated_bias_high.bif,20,2,concentrated_bias_high,0.25,0.4,X18,1,0.44926239177938554,0.0157318115234375,0.19757461547851562,0.44750000000000006,0.00019525000000000035,1.102088499069214,0.06852912902832031,0.0017623917793854749,0.4468,0.0002711599999999999,4.121249532699585,0.1886730194091797,0.0024623917793855643
bn_n20_w2_concentrated_bias_high.bif,20,2,concentrated_bias_high,0.25,0.5,X18,1,0.4822342766050757,0.016013622283935547,0.20351028442382812,0.48020000000000007,0.0001635599999999999,1.0551816940307617,0.07519721984863281,0.0020342766050756023,0.4784,0.00020583999999999983,4.110380554199219,0.1755046844482422,0.0038342766050756816
bn_n20_w2_concentrated_bias_high.bif,20,2,concentrated_bias_high,0.25,0.6,X18,1,0.6238643720182675,0.017119646072387695,0.21402740478515625,0.6244999999999999,0.00022545000000000038,1.4493224382400514,0.09643745422363281,0.0006356279817324451,0.6295000000000001,0.0002456500000000004,5.692593097686768,0.2176952362060547,0.0056356279817325605
bn_n20_w2_concentrated_bias_high.bif,20,2,concentrated_bias_high,0.25,0.7,X18,1,0.6583952125392858,0.015699148178100586,0.19265365600585938,0.6638999999999999,0.0003114899999999998,1.0638568162918092,0.07810401916503906,0.0055047874607141445,0.6519999999999999,0.00014260000000000024,4.212363147735596,0.1645946502685547,0.006395212539285877
bn_n20_w2_concentrated_bias_high.bif,20,2,concentrated_bias_high,0.25,0.8,X18,1,0.7895506337008825,0.015567302703857422,0.19740676879882812,0.7965,0.0002026499999999994,1.2138127088546753,0.08261299133300781,0.006949366299117465,0.7889,0.00017569000000000032,4.7878927230834964,0.1964092254638672,0.0006506337008824747
bn_n20_w2_concentrated_bias_high.bif,20,2,concentrated_bias_high,0.25,0.9,X18,1,0.9478590369771751,0.019102096557617188,0.22644805908203125,0.9462999999999999,4.760999999999963e-05,1.631607723236084,0.10131263732910156,0.0015590369771751877,0.9498,2.0960000000000036e-05,6.4852855682373045,0.2586650848388672,0.0019409630228248709
bn_n20_w2_concentrated_bias_high.bif,20,2,concentrated_bias_high,0.25,1.0,X18,1,1.0,0.016872406005859375,0.20623397827148438,1.0,0.0,1.2890757083892823,0.08737373352050781,0.0,1.0,0.0,4.989512801170349,0.1910839080810547,0.0
bn_n20_w2_rigid_moderate.bif,20,2,rigid_moderate,0.25,0.4,X4,1,0.43031543297647246,0.009994983673095703,0.17612075805664062,0.42429999999999995,0.00018981000000000035,0.7266794204711914,0.06852149963378906,0.006015432976472501,0.4244,0.00034764000000000035,3.0603237628936766,0.1351909637451172,0.005915432976472457
bn_n20_w2_rigid_moderate.bif,20,2,rigid_moderate,0.25,0.5,X4,1,0.511452471108554,0.009994745254516602,0.17964553833007812,0.5121,0.0002580900000000004,0.7178784370422363,0.06852912902832031,0.0006475288914460364,0.5186,0.0004090400000000007,2.980701446533203,0.1329021453857422,0.007147528891445987
bn_n20_w2_rigid_moderate.bif,20,2,rigid_moderate,0.25,0.6,X4,1,0.5960239839730723,0.009729623794555664,0.17609786987304688,0.5984,9.944000000000019e-05,0.8361175060272217,0.07127571105957031,0.0023760160269277186,0.5919,0.00016908999999999962,3.423963713645935,0.1425151824951172,0.004123983973072343
bn_n20_w2_rigid_moderate.bif,20,2,rigid_moderate,0.25,0.7,X4,1,0.6662679548088155,0.014339208602905273,0.22342586517333984,0.6587,0.00039800999999999975,1.0781225204467773,0.08055305480957031,0.007567954808815558,0.6621,0.00019009000000000034,4.29310097694397,0.1849346160888672,0.004167954808815488
bn_n20_w2_rigid_moderate.bif,20,2,rigid_moderate,0.25,0.8,X4,1,0.8440838911575904,0.011028289794921875,0.20204544067382812,0.8441999999999998,0.0001081600000000002,1.0578818559646606,0.08887672424316406,0.00011610884240942365,0.8405999999999999,0.0001672400000000003,4.290458512306214,0.1845531463623047,0.003483891157590513
bn_n20_w2_rigid_moderate.bif,20,2,rigid_moderate,0.25,0.9,X4,1,0.9059045352114626,0.010495901107788086,0.19096755981445312,0.9016,8.604000000000015e-05,0.8557888269424438,0.07161903381347656,0.004304535211462679,0.9078000000000002,9.116000000000015e-05,3.462622618675232,0.1492137908935547,0.0018954647885375264
bn_n20_w2_rigid_moderate.bif,20,2,rigid_moderate,0.25,1.0,X4,1,1.0,0.011928081512451172,0.22744369506835938,1.0,0.0,1.3824692487716674,0.09736061096191406,0.0,1.0,0.0,5.79407389163971,0.2458019256591797,0.0
bn_n20_w2_rigid_extreme.bif,20,2,rigid_extreme,0.25,0.4,X3,1,0.4172577784128344,0.018672466278076172,0.2157135009765625,0.4043,0.0004114099999999999,1.0001842737197877,0.07925605773925781,0.012957778412834409,0.4191000000000001,9.789e-05,4.112726736068725,0.17366600036621094,0.0018422215871656822
bn_n20_w2_rigid_extreme.bif,20,2,rigid_extreme,0.25,0.5,X3,1,0.5005296122575041,0.01968216896057129,0.22011566162109375,0.5071999999999999,0.00909916,1.2241492748260498,0.08555030822753906,0.006670387742495731,0.5079,0.00030149000000000056,4.8358704328536986,0.1997356414794922,0.007370387742495876
bn_n20_w2_rigid_extreme.bif,20,2,rigid_extreme,0.25,0.6,X3,1,0.5516404046209086,0.017532825469970703,0.22973918914794922,0.5494000000000001,0.00017383999999999992,1.2714979648590088,0.08759498596191406,0.002240404620908465,0.5448000000000001,0.00013635999999999984,4.92132351398468,0.2122631072998047,0.006840404620908513
bn_n20_w2_rigid_extreme.bif,20,2,rigid_extreme,0.25,0.7,X3,1,0.6820226520956414,0.019115686416625977,0.2059326171875,0.6796,0.00015583999999999905,1.0835574388504028,0.07907295227050781,0.002422652095641409,0.6869999999999999,0.00024239999999999887,4.2340737104415895,0.1803112030029297,0.004977347904358553
bn_n20_w2_rigid_extreme.bif,20,2,rigid_extreme,0.25,0.8,X3,1,0.7559588748514208,0.017069578170776367,0.22596263885498047,0.7529999999999999,8.720000000000015e-05,1.0426563262939452,0.08426094055175781,0.0029588748514208785,0.7541,0.00024129000000000042,4.359259533882141,0.1793651580810547,0.0018588748514207776
bn_n20_w2_rigid_extreme.bif,20,2,rigid_extreme,0.25,0.9,X3,1,0.8730083439616386,0.018334388732910156,0.23841381072998047,0.8757999999999999,0.00012896000000000023,1.4404896736145019,0.08537483215332031,0.00279165603836129,0.8690999999999999,0.0001078900000000002,5.377746725082398,0.2078990936279297,0.003908343961638749
bn_n20_w2_rigid_extreme.bif,20,2,rigid_extreme,0.25,1.0,X3,1,0.9886864965015179,0.02049565315246582,0.23988914489746094,0.9881,1.4090000000000023e-05,1.1625393152236938,0.06293010711669922,0.0005864965015178747,0.9881,2.8900000000000054e-06,4.770491337776184,0.20073509216308594,0.0005864965015178747
bn_n20_w2_spread_bias_high.bif,20,2,spread_bias_high,0.25,0.4,X16,1,0.4334846778055145,0.01188206672668457,0.20111465454101562,0.42960000000000004,0.00023924000000000002,0.8595373868942261,0.07326698303222656,0.003884677805514436,0.4368,0.00023176000000000007,3.6804280996322634,0.15720176696777344,0.003315322194485548
