threshold,threshold_distance,number_subnetworks,n_hidden,max_partition_size,max_partition_tensor_size,exact_time_sec,exact_peak_memory_mb,exact_success,mcmc_avg_time_sec,mcmc_peak_memory_mb,mcmc_avg_estimate,mcmc_success,pt_avg_time_sec,pt_peak_memory_mb,pt_avg_estimate,pt_success,exact_peak_rss_mb,exact_sdp_result,exact_time_sec_original,exact_peak_memory_mb_original,exact_peak_rss_mb_original,exact_success_original,exact_sdp_result_original,mcmc_error,pt_error
0.85,0.5608849266331402,37,100,17,131072,0.08354643895290792,18.745986938476562,True,1.0821964173577725,1.3150558471679688,1.0,True,4.155706527410075,1.1118545532226562,1.0,True,4.0625,1.0,0.5292953308671713,8.54046630859375,0.0,True,1.0,0.0,0.0
0.9,0.6108849266331402,37,100,17,131072,0.08278192207217216,18.745986938476562,True,1.0798432885669171,1.3149948120117188,1.0,True,4.143233409849927,1.111846923828125,1.0,True,16.5,1.0,0.5304673369973898,8.54046630859375,0.0,True,1.0,0.0,0.0
0.95,0.6608849266331401,37,100,17,131072,0.08235262520611286,18.745986938476562,True,1.2149343822151422,1.3149948120117188,1.0,True,4.291562947863713,1.1118545532226562,1.0,True,4.125,1.0,0.5305557490792125,8.54046630859375,0.0,True,1.0,0.0,0.0
0.5,0.09432330036747438,40,100,12,4096,0.07243537809699774,1.2909698486328125,True,1.0799927301704884,1.2643051147460938,0.819,True,4.092356513580308,1.0747594833374023,0.825,True,0.0,0.8242465726439214,0.786691953195259,9.672883987426758,0.0,True,0.8242465726439214,0.005246572643921477,0.0007534273560785287
0.55,0.04432330036747434,40,100,12,4096,0.07153246295638382,1.2909698486328125,True,1.0654455990064888,1.2642974853515625,0.5978,True,4.209287216607481,1.0699529647827148,0.6058,True,0.0,0.6011661923059627,0.9111790498718619,9.672883987426758,0.0,True,0.6011661923059626,0.0033661923059626897,0.004633807694037317
0.6,0.005676699632525595,40,100,12,4096,0.0726714979391545,1.2909698486328125,True,1.0862213151529432,1.2643051147460938,0.47140000000000004,True,4.13525768360123,1.0724477767944336,0.47639999999999993,True,0.0,0.47659033695923164,0.7228602000977844,9.672883987426758,0.0,True,0.47659033695923164,0.005190336959231601,0.00019033695923170724
0.65,0.05567669963252564,40,100,12,4096,0.07197734480723739,1.2909622192382812,True,1.0659891298040747,1.2642364501953125,0.6396,True,4.098854334466159,1.0725011825561523,0.6448,True,0.0,0.6506432735134193,0.7867952000815421,9.672883987426758,0.0,True,0.6506432735134193,0.011043273513419383,0.005843273513419289
0.7,0.10567669963252557,40,100,12,4096,0.07023868104442954,1.2909698486328125,True,1.0788581139873714,1.2642974853515625,0.7398,True,4.095017193630338,1.0761785507202148,0.7356,True,0.0,0.728511530077784,0.8463825259823352,9.672883987426758,0.0,True,0.728511530077784,0.011288469922215993,0.007088469922216012
0.75,0.15567669963252562,40,100,12,4096,0.0714580649510026,1.2909698486328125,True,1.1116569221951067,1.2642364501953125,0.891,True,4.071560489013791,1.0718908309936523,0.8872,True,0.0,0.8916617143967962,0.7222752890083939,9.672883987426758,0.0,True,0.8916617143967962,0.0006617143967961869,0.0044617143967962125
0.8,0.20567669963252566,40,100,12,4096,0.07197046489454806,1.2909698486328125,True,1.078593617165461,1.2642974853515625,1.0,True,4.191036168206483,1.0696477890014648,1.0,True,0.0,1.0,0.5320856180042028,9.672883987426758,0.0,True,1.0,0.0,0.0
0.85,0.2556766996325256,40,100,12,4096,0.06565992091782391,1.2909698486328125,True,1.065371399000287,1.2642364501953125,1.0,True,4.125631704833358,1.0756750106811523,1.0,True,0.0,1.0,0.5415093081537634,9.672815322875977,0.0,True,1.0,0.0,0.0
0.9,0.30567669963252564,40,100,12,4096,0.08484944398514926,1.2909698486328125,True,1.0899085052311421,1.2642364501953125,1.0,True,4.115941387973725,1.0745916366577148,1.0,True,0.0,1.0,0.5324659200850874,9.672815322875977,0.0,True,1.0,0.0,0.0
0.95,0.3556766996325256,40,100,12,4096,0.07148408517241478,1.2909698486328125,True,1.0696143015287816,1.2643051147460938,1.0,True,4.0947111447807405,1.0741033554077148,1.0,True,0.0,1.0,0.5327359281945974,9.672883987426758,0.0,True,1.0,0.0,0.0
0.5,0.23698684810749088,36,100,13,8192,0.07517308602109551,2.6398696899414062,True,1.0898016282822938,1.2815399169921875,1.0,True,4.217515357350931,1.0989751815795898,1.0,True,0.0,1.0,0.5288964048959315,8.346904754638672,0.0,True,1.0,0.0,0.0
0.55,0.2869868481074909,36,100,13,8192,0.07478730799630284,2.639862060546875,True,1.1113563785795122,1.2815399169921875,1.0,True,4.194943894119933,1.0954198837280273,1.0,True,0.0,1.0,0.5255358559079468,8.346904754638672,0.0,True,1.0,0.0,0.0
0.6,0.33698684810749086,36,100,13,8192,0.07539602392353117,2.6398696899414062,True,1.110358919808641,1.2815399169921875,1.0,True,4.188318194588646,1.0991506576538086,1.0,True,0.0,1.0,0.528683755081147,8.346904754638672,0.0,True,1.0,0.0,0.0
0.65,0.3869868481074909,36,100,13,8192,0.06868545804172754,2.639862060546875,True,1.1036979706492276,1.2815399169921875,1.0,True,4.175853305868804,1.099043846130371,1.0,True,0.0,1.0,0.5294189618434757,8.346904754638672,0.0,True,1.0,0.0,0.0
0.7,0.43698684810749083,36,100,13,8192,0.059636629885062575,2.6398696899414062,True,1.0888975982088596,1.2815399169921875,1.0,True,4.189721215376631,1.0951910018920898,1.0,True,0.0,1.0,0.5299008029978722,8.346904754638672,0.0,True,1.0,0.0,0.0
0.75,0.4869868481074909,36,100,13,8192,0.07605773000977933,2.639862060546875,True,1.0860765668097883,1.2815475463867188,1.0,True,4.1934721801895645,1.0999517440795898,1.0,True,0.0,1.0,0.5303170459810644,8.346904754638672,0.0,True,1.0,0.0,0.0
0.8,0.5369868481074909,36,100,13,8192,0.07436709897592664,2.6398696899414062,True,1.0912834254093469,1.2815399169921875,1.0,True,4.208499048184604,1.0950613021850586,1.0,True,0.0,1.0,0.5295920900534838,8.34683609008789,0.0,True,1.0,0.0,0.0
0.85,0.5869868481074909,36,100,13,8192,0.07520886487327516,2.639862060546875,True,1.0911354172043501,1.2815399169921875,1.0,True,4.2260961174499245,1.0981130599975586,1.0,True,0.0,1.0,0.5306553530972451,8.346904754638672,0.0,True,1.0,0.0,0.0
0.9,0.636986848107491,36,100,13,8192,0.07476382190361619,2.6398696899414062,True,1.095713214809075,1.2815475463867188,1.0,True,4.200868619745597,1.0917043685913086,1.0,True,0.0,1.0,0.528868658002466,8.346904754638672,0.0,True,1.0,0.0,0.0
0.95,0.6869868481074908,36,100,13,8192,0.07596020004712045,2.6398696899414062,True,1.1017579092644154,1.2815399169921875,1.0,True,4.183252809057012,1.1065969467163086,1.0,True,0.0,1.0,0.5283457629848272,8.346904754638672,0.0,True,1.0,0.0,0.0
0.5,0.2806479885474258,31,100,12,4096,0.07547559402883053,1.766845703125,True,1.1126328938640655,1.3150253295898438,1.0,True,4.231903422623873,1.1117782592773438,1.0,True,0.0,1.0,0.4519004439935088,7.215132713317871,0.0,True,1.0,0.0,0.0
0.55,0.33064798854742583,31,100,12,4096,0.07520996988750994,1.734405517578125,True,1.114353876421228,1.3149642944335938,1.0,True,4.205736126564443,1.1118392944335938,1.0,True,0.0,1.0,0.4515747220721096,7.215132713317871,0.0,True,1.0,0.0,0.0
0.6,0.38064798854742576,31,100,12,4096,0.10286313900724053,1.734466552734375,True,1.101648425636813,1.3150253295898438,1.0,True,4.23079098300077,1.1117782592773438,1.0,True,0.0,1.0,0.4552258939947933,7.21506404876709,0.0,True,1.0,0.0,0.0
0.65,0.4306479885474258,31,100,12,4096,0.07428639894351363,1.734405517578125,True,1.0991244946140797,1.315032958984375,1.0,True,4.22986609172076,1.1117782592773438,1.0,True,0.0,1.0,0.4514647370669991,7.215132713317871,0.0,True,1.0,0.0,0.0
0.7,0.48064798854742574,31,100,12,4096,0.07597075891681015,1.734405517578125,True,1.1130368357058615,1.3150253295898438,1.0,True,4.748382188519463,1.1117706298828125,1.0,True,0.0,1.0,0.4547760379500687,7.215132713317871,0.0,True,1.0,0.0,0.0
0.75,0.5306479885474258,31,100,12,4096,0.07507168292067945,1.734405517578125,True,1.117323058564216,1.3150253295898438,1.0,True,4.241713519394398,1.1117782592773438,1.0,True,0.0,1.0,0.4537013550288975,7.215132713317871,0.0,True,1.0,0.0,0.0
0.8,0.5806479885474258,31,100,12,4096,0.07490229397080839,1.7343368530273438,True,1.1204006172716618,1.3150253295898438,1.0,True,4.238795829843729,1.1117782592773438,1.0,True,0.0,1.0,0.4306468509603292,7.232146263122559,0.0,True,1.0,0.0,0.0
0.85,0.6306479885474258,31,100,12,4096,0.07452969904989004,1.7343978881835938,True,1.1135723359882832,1.315032958984375,1.0,True,4.22407864164561,1.1117782592773438,1.0,True,0.0,1.0,0.4546247669495642,7.21506404876709,0.0,True,1.0,0.0,0.0
0.9,0.6806479885474258,31,100,12,4096,0.0742528960108757,1.7343978881835938,True,1.0985974818002433,1.3150253295898438,1.0,True,4.218163053365425,1.1117782592773438,1.0,True,0.0,1.0,0.4548054269980639,7.21506404876709,0.0,True,1.0,0.0,0.0
0.95,0.7306479885474257,31,100,12,4096,0.10069290618412197,1.7343978881835938,True,1.102777608949691,1.315032958984375,1.0,True,4.242885939450934,1.1117782592773438,1.0,True,0.0,1.0,0.45458284206688404,7.215132713317871,0.0,True,1.0,0.0,0.0
0.5,0.16889157143885836,40,100,9,512,0.07866692799143493,1.2150955200195312,True,1.0881150282453746,1.419830322265625,1.0,True,4.15401472277008,1.2166519165039062,1.0,True,0.0,1.0,0.5686308599542826,8.957069396972656,0.0,True,1.0,0.0,0.0
0.55,0.2188915714388584,40,100,9,512,0.07877498818561435,1.21502685546875,True,1.08428231398575,1.4197616577148438,1.0,True,4.159475224884227,1.2166519165039062,1.0,True,0.0,1.0,0.5809396777767688,8.957138061523438,0.0,True,1.0,0.0,0.0
0.6,0.26889157143885833,40,100,9,512,0.07008218299597502,1.21502685546875,True,1.1003234032075853,1.4197616577148438,1.0,True,4.124136465974152,1.216583251953125,1.0,True,0.0,1.0,0.5824804920703173,8.957138061523438,0.0,True,1.0,0.0,0.0
0.65,0.3188915714388584,40,100,9,512,0.07949528400786221,1.215087890625,True,1.1007367975078524,1.4198226928710938,1.0,True,4.11728642177768,1.2166519165039062,1.0,True,0.0,1.0,0.5811065121088177,8.957138061523438,0.0,True,1.0,0.0,0.0
0.7,0.3688915714388583,40,100,9,512,0.079447734169662,1.2150955200195312,True,1.0960159279871733,1.4197616577148438,1.0,True,4.1446936163585635,1.2166519165039062,1.0,True,0.0,1.0,0.582525314996019,8.957138061523438,0.0,True,1.0,0.0,0.0
0.75,0.41889157143885836,40,100,9,512,0.07843791204504669,1.2150955200195312,True,1.1006165036465974,1.4198226928710938,1.0,True,4.13837533723563,1.216583251953125,1.0,True,0.0,1.0,0.5659833068493754,8.957138061523438,0.0,True,1.0,0.0,0.0
0.8,0.4688915714388584,40,100,9,512,0.07844412117265165,1.2150955200195312,True,1.0885455083101987,1.4198226928710938,1.0,True,4.137545147212222,1.2166519165039062,1.0,True,0.0,1.0,0.5815185478422791,8.957138061523438,0.0,True,1.0,0.0,0.0
0.85,0.5188915714388583,40,100,9,512,0.0646297528874129,1.2150955200195312,True,1.2595130899455398,1.4198226928710938,1.0,True,4.22325171190314,1.216583251953125,1.0,True,0.0,1.0,0.6071736072190106,8.957138061523438,0.0,True,1.0,0.0,0.0
0.9,0.5688915714388584,40,100,9,512,0.07960095000453293,1.2151565551757812,True,1.0853440400678664,1.4198226928710938,1.0,True,4.265935001382604,1.2166519165039062,1.0,True,0.0,1.0,0.5828954160679132,8.957138061523438,0.0,True,1.0,0.0,0.0
0.95,0.6188915714388583,40,100,9,512,0.07989258505403996,1.2151565551757812,True,1.0914002446457745,1.4198226928710938,1.0,True,4.15463881357573,1.216644287109375,1.0,True,0.0,1.0,0.5812710260506719,8.957069396972656,0.0,True,1.0,0.0,0.0
0.5,0.14135301747366585,31,100,14,16384,0.07804813189432025,3.100677490234375,True,1.264271127153188,1.3476333618164062,0.8628,True,4.3001769909169525,1.1444625854492188,0.851,True,0.0,0.8571217989341862,0.6509611238725483,7.519708633422852,0.0,True,0.8571217989341862,0.005678201065813848,0.0061217989341861845
0.55,0.1913530174736659,31,100,14,16384,0.0768728400580585,3.1006088256835938,True,1.160379773611203,1.3476943969726562,1.0,True,4.535134569648653,1.1443939208984375,1.0,True,0.0,1.0,0.4706173378508538,7.519708633422852,0.0,True,1.0,0.0,0.0
0.6,0.24135301747366583,31,100,14,16384,0.07861729501746595,3.100677490234375,True,1.0969671001657844,1.3476943969726562,1.0,True,4.198483308404684,1.1444625854492188,1.0,True,0.0,1.0,0.470020238077268,7.51963996887207,0.0,True,1.0,0.0,0.0
0.65,0.2913530174736659,31,100,14,16384,0.07900121877901256,3.100677490234375,True,1.101648202072829,1.3477020263671875,1.0,True,4.210468621412292,1.1444625854492188,1.0,True,0.0,1.0,0.47088171914219856,7.51963996887207,0.0,True,1.0,0.0,0.0
0.7,0.3413530174736658,31,100,14,16384,0.07711756811477244,3.100677490234375,True,1.09462789776735,1.3476333618164062,1.0,True,4.211036468204111,1.1444625854492188,1.0,True,0.0,1.0,0.46841018297709525,7.519708633422852,0.0,True,1.0,0.0,0.0
0.75,0.39135301747366585,31,100,14,16384,0.07643342996016145,3.100677490234375,True,1.0973955777939408,1.3476333618164062,1.0,True,4.219110141508281,1.1444625854492188,1.0,True,0.0,1.0,0.4615841959603131,7.519708633422852,0.0,True,1.0,0.0,0.0
0.8,0.4413530174736659,31,100,14,16384,0.07759208302013576,3.1006698608398438,True,1.1152394350152464,1.3476943969726562,1.0,True,4.181245346926152,1.1444549560546875,1.0,True,0.0,1.0,0.46984410216100514,7.51963996887207,0.0,True,1.0,0.0,0.0
0.85,0.49135301747366583,31,100,14,16384,0.07648600591346622,3.100677490234375,True,1.1146192623768,1.3476943969726562,1.0,True,4.2003585448022935,1.1443939208984375,1.0,True,0.0,1.0,0.4711753479205072,7.519708633422852,0.0,True,1.0,0.0,0.0
0.9,0.5413530174736658,31,100,14,16384,0.07672139001078904,3.1006698608398438,True,1.1096365689765662,1.3476333618164062,1.0,True,4.191411973210052,1.1444549560546875,1.0,True,0.0,1.0,0.47153383307158947,7.519708633422852,0.0,True,1.0,0.0,0.0
0.95,0.5913530174736659,31,100,14,16384,0.06798352999612689,3.100677490234375,True,1.0978288743644953,1.3476943969726562,1.0,True,4.204083691351116,1.1444625854492188,1.0,True,0.0,1.0,0.47181238513439894,7.519708633422852,0.0,True,1.0,0.0,0.0
0.5,0.08660578998195362,39,100,11,2048,0.07491360907442868,1.2164993286132812,True,1.087044346006587,1.2821044921875,0.7888000000000001,True,4.17477375343442,1.0945425033569336,0.7904000000000001,True,0.0,0.7912222368373584,0.5656918440945446,8.762803077697754,0.0,True,0.7912222368373579,0.002422236837358316,0.00082223683735827
0.55,0.13660578998195366,39,100,11,2048,0.07531279511749744,1.2164993286132812,True,1.0911295251920818,1.28204345703125,0.7834,True,4.165948952175677,1.0834875106811523,0.7910000000000001,True,0.0,0.7912222368373584,0.564598951023072,8.762803077697754,0.0,True,0.7912222368373579,0.007822236837358387,0.00022223683735822508
0.6,0.1866057899819536,39,100,11,2048,0.07409628387540579,1.2164993286132812,True,1.089541168976575,1.2821044921875,0.7976000000000001,True,4.1587521838024255,1.0839300155639648,0.7904,True,0.0,0.7912222368373584,0.5643788629677147,8.762803077697754,0.0,True,0.7912222368373579,0.006377763162641714,0.000822236837358381
0.65,0.23660578998195364,39,100,11,2048,0.07427305309101939,1.21649169921875,True,1.0870350912213325,1.28204345703125,1.0,True,4.167486607981846,1.0888051986694336,1.0,True,0.0,1.0,0.5589442460332066,8.762734413146973,0.0,True,1.0,0.0,0.0
0.7,0.2866057899819536,39,100,11,2048,0.07424850901588798,1.2164993286132812,True,1.105708586005494,1.2821044921875,1.0,True,4.149996089423075,1.0886754989624023,1.0,True,0.0,1.0,0.5625118431635201,8.762803077697754,0.0,True,1.0,0.0,0.0
0.75,0.3366057899819536,39,100,11,2048,0.07564452802762389,1.2164993286132812,True,1.1048018890433013,1.28204345703125,1.0,True,4.14974785624072,1.092116355895996,1.0,True,0.0,1.0,0.5620637608226389,8.762803077697754,0.0,True,1.0,0.0,0.0
0.8,0.38660578998195366,39,100,11,2048,0.07238408899866045,1.2164993286132812,True,1.1063779436051846,1.2821121215820312,1.0,True,4.166747626895085,1.0919179916381836,1.0,True,0.0,1.0,0.5634089289233088,8.762803077697754,0.0,True,1.0,0.0,0.0
0.85,0.4366057899819536,39,100,11,2048,0.07367310300469398,1.2164993286132812,True,1.0876225827727466,1.28204345703125,1.0,True,4.170154172088951,1.0896062850952148,1.0,True,0.0,1.0,0.5618935220409185,8.762803077697754,0.0,True,1.0,0.0,0.0
0.9,0.48660578998195364,39,100,11,2048,0.07614623894914985,1.21649169921875,True,1.091646452387795,1.2821044921875,1.0,True,4.181364337634295,1.0879507064819336,1.0,True,0.0,1.0,0.5532960719428957,8.762734413146973,0.0,True,1.0,0.0,0.0
0.95,0.5366057899819536,39,100,11,2048,0.07442386308684945,1.2164993286132812,True,1.0910621773917228,1.2821044921875,1.0,True,4.173496405454353,1.0906286239624023,1.0,True,0.0,1.0,0.562040301039815,8.762803077697754,0.0,True,1.0,0.0,0.0
0.5,0.13907143441589725,32,100,19,524288,0.10224747494794428,72.7335205078125,True,1.0763286833651364,1.3275375366210938,1.0,True,4.12349247802049,1.1243743896484375,1.0,True,189.6875,1.0,0.45966835389845073,7.846327781677246,0.0,True,1.0,0.0,0.0
0.55,0.1890714344158973,32,100,19,524288,0.10254900110885501,72.7335205078125,True,1.0923602542374282,1.3275299072265625,1.0,True,4.118032891210168,1.1243743896484375,1.0,True,189.6875,1.0,0.4594514979980886,7.87401008605957,0.0,True,1.0,0.0,0.0
0.6,0.23907143441589723,32,100,19,524288,0.10138308606110513,72.7335205078125,True,1.0984503353945911,1.3274688720703125,1.0,True,4.125681533338502,1.1243743896484375,1.0,True,189.6875,1.0,0.46036042785272,7.846327781677246,0.0,True,1.0,0.0,0.0
0.65,0.2890714344158973,32,100,19,524288,0.10263043805025518,72.7335205078125,True,1.0931731685996056,1.3274688720703125,1.0,True,4.128669006749988,1.1243743896484375,1.0,True,189.6875,1.0,0.453963482985273,7.846259117126465,0.0,True,1.0,0.0,0.0
0.7,0.3390714344158972,32,100,19,524288,0.10128731303848326,72.73351287841797,True,1.0806079162284732,1.3275985717773438,1.0,True,4.142789090657606,1.1243743896484375,1.0,True,189.6875,1.0,0.4901796199847013,7.846259117126465,0.0,True,1.0,0.0,0.0
0.75,0.38907143441589725,32,100,19,524288,0.10123691498301923,72.7335205078125,True,1.0828823320101946,1.3275299072265625,1.0,True,4.1337454344611615,1.1243743896484375,1.0,True,189.6875,1.0,0.46032384992577136,7.846327781677246,0.0,True,1.0,0.0,0.0
0.8,0.4390714344158973,32,100,19,524288,0.10186412697657943,72.7335205078125,True,1.0825080852024258,1.3275375366210938,1.0,True,4.121656552236527,1.1243667602539062,1.0,True,189.6875,1.0,0.45975126000121236,7.876471519470215,0.0,True,1.0,0.0,0.0
0.85,0.48907143441589723,32,100,19,524288,0.1012660339474678,72.7335205078125,True,1.0838465565815567,1.3275375366210938,1.0,True,4.136896154982969,1.1243743896484375,1.0,True,185.5625,1.0,0.46251257904805243,7.846327781677246,0.0,True,1.0,0.0,0.0
0.9,0.5390714344158973,32,100,19,524288,0.10168832400813699,72.73351287841797,True,1.0948996304534375,1.3275299072265625,1.0,True,4.155002580955625,1.1243743896484375,1.0,True,181.625,1.0,0.46047427598387003,7.846327781677246,0.0,True,1.0,0.0,0.0
0.95,0.5890714344158972,32,100,19,524288,0.10263139777816832,72.7335205078125,True,1.0890706568025053,1.3274688720703125,1.0,True,4.1584216191899035,1.1243743896484375,1.0,True,184.75,1.0,0.4572955381590873,7.846327781677246,0.0,True,1.0,0.0,0.0
0.5,0.1659017318688072,44,100,10,1024,0.07691229484044015,1.135009765625,True,1.0533905637916177,1.3395767211914062,0.8106,True,4.031359363393858,1.1365737915039062,0.8038000000000001,True,0.0,0.8125498138550178,0.884787815855816,10.427290916442871,0.0,True,0.812549813855018,0.0019498138550178012,0.008749813855017718
0.55,0.21590173186880723,44,100,10,1024,0.07612380897626281,1.1350173950195312,True,1.0576726005878299,1.3395767211914062,1.0,True,4.0199237714521585,1.1365737915039062,1.0,True,0.0,0.9999999999999999,0.6131481579504907,10.42722225189209,0.0,True,0.9999999999999999,1.1102230246251565e-16,1.1102230246251565e-16
0.6,0.26590173186880717,44,100,10,1024,0.07380228396505117,1.1350173950195312,True,1.0552083351649344,1.3395767211914062,1.0,True,4.017592611163854,1.1365737915039062,1.0,True,0.0,0.9999999999999999,0.6186572909355164,10.42722225189209,0.0,True,0.9999999999999999,1.1102230246251565e-16,1.1102230246251565e-16
0.65,0.3159017318688072,44,100,10,1024,0.07493431214243174,1.1350173950195312,True,1.053004172258079,1.3395156860351562,1.0,True,4.02369776442647,1.1365737915039062,1.0,True,0.0,0.9999999999999999,0.6170896359253675,10.427290916442871,0.0,True,0.9999999999999999,1.1102230246251565e-16,1.1102230246251565e-16
0.7,0.36590173186880715,44,100,10,1024,0.07677217200398445,1.1350173950195312,True,1.0596850761212409,1.3395767211914062,1.0,True,4.023562600882724,1.1366348266601562,1.0,True,0.0,0.9999999999999999,0.6163324760273099,10.427290916442871,0.0,True,0.9999999999999999,1.1102230246251565e-16,1.1102230246251565e-16
0.75,0.4159017318688072,44,100,10,1024,0.0763458819128573,1.1350173950195312,True,1.063039226969704,1.3395767211914062,1.0,True,3.9925229836255314,1.1365737915039062,1.0,True,0.0,0.9999999999999999,0.6152882850728929,10.427290916442871,0.0,True,0.9999999999999999,1.1102230246251565e-16,1.1102230246251565e-16
0.8,0.46590173186880723,44,100,10,1024,0.07590634399093688,1.1350173950195312,True,1.0729163405951112,1.3395767211914062,1.0,True,4.020292580593377,1.1365737915039062,1.0,True,0.0,0.9999999999999999,0.6167513418477029,10.427290916442871,0.0,True,0.9999999999999999,1.1102230246251565e-16,1.1102230246251565e-16
0.85,0.5159017318688072,44,100,10,1024,0.07628489099442959,1.1350784301757812,True,1.0689565957989544,1.3395767211914062,1.0,True,4.010185491992161,1.1365737915039062,1.0,True,0.0,0.9999999999999999,0.6146237801294774,10.427290916442871,0.0,True,0.9999999999999999,1.1102230246251565e-16,1.1102230246251565e-16
0.9,0.5659017318688072,44,100,10,1024,0.07596416492015123,1.1350173950195312,True,1.072261640476063,1.3395843505859375,1.0,True,4.007779464824125,1.1365737915039062,1.0,True,0.0,0.9999999999999999,0.6129598980769515,10.42722225189209,0.0,True,0.9999999999999999,1.1102230246251565e-16,1.1102230246251565e-16
0.95,0.6159017318688071,44,100,10,1024,0.05948572210036218,1.135009765625,True,1.0825389654841273,1.3395767211914062,1.0,True,3.9979146192315964,1.1365737915039062,1.0,True,0.0,0.9999999999999999,0.6137610881123692,10.427290916442871,0.0,True,0.9999999999999999,1.1102230246251565e-16,1.1102230246251565e-16
0.5,0.2246439208314418,41,100,14,16384,0.07768964511342347,3.0029296875,True,1.080839423602447,1.33795166015625,0.9481999999999999,True,4.131301858974621,1.1347732543945312,0.937,True,0.0,0.9419398402753221,0.8155324109829962,9.239136695861816,0.0,True,0.9419398402753218,0.006260159724677861,0.004939840275322016
0.55,0.27464392083144185,41,100,14,16384,0.07886314298957586,3.00286865234375,True,1.0881356939673423,1.3379440307617188,1.0,True,4.1416830535978075,1.1347732543945312,1.0,True,0.0,1.0,0.5828666319139302,9.239205360412598,0.0,True,1.0,0.0,0.0
0.6,0.3246439208314418,41,100,14,16384,0.07805298012681305,3.00286865234375,True,1.08399335895665,1.3379440307617188,1.0,True,4.153642428759485,1.1347732543945312,1.0,True,0.0,1.0,0.5823532529175282,9.239205360412598,0.0,True,1.0,0.0,0.0
0.65,0.3746439208314418,41,100,14,16384,0.07773875002749264,3.00286865234375,True,1.0850990314036608,1.3379440307617188,1.0,True,4.119885110203176,1.1347732543945312,1.0,True,0.0,1.0,0.5846222040709108,9.239205360412598,0.0,True,1.0,0.0,0.0
0.7,0.42464392083144176,41,100,14,16384,0.07798640290275216,3.00286865234375,True,1.10090268580243,1.3378829956054688,1.0,True,4.121894993027672,1.1347732543945312,1.0,True,0.0,1.0,0.5858757582027465,9.239205360412598,0.0,True,1.0,0.0,0.0
0.75,0.4746439208314418,41,100,14,16384,0.07819452392868698,3.00286865234375,True,1.092423952044919,1.3379440307617188,1.0,True,4.131654007686302,1.1347732543945312,1.0,True,0.0,1.0,0.5863723820075393,9.239205360412598,0.0,True,1.0,0.0,0.0
0.8,0.5246439208314418,41,100,14,16384,0.07742174994200468,3.00286865234375,True,1.101930302195251,1.3379440307617188,1.0,True,4.123964913329109,1.13470458984375,1.0,True,0.0,1.0,0.5854535400867462,9.239205360412598,0.0,True,1.0,0.0,0.0
0.85,0.5746439208314418,41,100,14,16384,0.07932184683158994,3.00286865234375,True,1.082106255600229,1.3379440307617188,1.0,True,4.145068842917681,1.13470458984375,1.0,True,0.0,1.0,0.5843988249544054,9.239205360412598,0.0,True,1.0,0.0,0.0
0.9,0.6246439208314418,41,100,14,16384,0.0785630838945508,3.00286865234375,True,1.0863407734315842,1.3378829956054688,1.0,True,4.136041815765202,1.1347732543945312,1.0,True,0.0,1.0,0.5860038860701025,9.239205360412598,0.0,True,1.0,0.0,0.0
0.95,0.6746439208314418,41,100,14,16384,0.07913513109087944,3.00286865234375,True,1.081133345561102,1.3378829956054688,1.0,True,4.147487877635285,1.1347732543945312,1.0,True,0.0,1.0,0.5826681859325618,9.239205360412598,0.0,True,1.0,0.0,0.0
0.5,0.14726710651991254,38,100,13,8192,0.07728267507627606,1.8716659545898438,True,1.092320935614407,1.3220138549804688,0.8123999999999999,True,4.178035339992493,1.1188278198242188,0.8246,True,0.0,0.8159849391683975,0.5867161839269102,8.662898063659668,0.0,True,0.8159849391683975,0.0035849391683976384,0.008615060831602461
0.55,0.19726710651991258,38,100,13,8192,0.07714760699309409,1.8716659545898438,True,1.1121985561680048,1.322021484375,0.9587999999999999,True,4.171764318831265,1.1188201904296875,0.9594000000000001,True,0.0,0.9569993078789337,0.5764323258772492,8.66296672821045,0.0,True,0.9569993078789335,0.0018006921210661497,0.0024006921210664167
0.6,0.24726710651991252,38,100,13,8192,0.06069851387292147,1.8716659545898438,True,1.10222726482898,1.3219528198242188,1.0,True,4.163946374226361,1.1188278198242188,1.0,True,0.0,1.0,0.5585322149563581,8.662898063659668,0.0,True,1.0,0.0,0.0
0.65,0.29726710651991256,38,100,13,8192,0.07541922410018742,1.8716659545898438,True,1.0886798386927694,1.322021484375,1.0,True,4.159426680812612,1.1188278198242188,1.0,True,0.0,1.0,0.560468717943877,8.662898063659668,0.0,True,1.0,0.0,0.0
0.7,0.3472671065199125,38,100,13,8192,0.07669806410558522,1.8716659545898438,True,1.0990009658038615,1.3220138549804688,1.0,True,4.194386707060039,1.1188201904296875,1.0,True,0.0,1.0,0.6452206559479237,8.662898063659668,0.0,True,1.0,0.0,0.0
0.75,0.39726710651991254,38,100,13,8192,0.0762285168748349,1.8717269897460938,True,1.0858871682547033,1.3220138549804688,1.0,True,4.171624951995909,1.1188278198242188,1.0,True,0.0,1.0,0.5609744449611753,8.66296672821045,0.0,True,1.0,0.0,0.0
0.8,0.4472671065199126,38,100,13,8192,0.07689134310930967,1.8717269897460938,True,1.091225792421028,1.3220138549804688,1.0,True,4.178860661806539,1.1188201904296875,1.0,True,0.0,1.0,0.5609360469970852,8.66296672821045,0.0,True,1.0,0.0,0.0
